Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Lao PDR,LAO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.068450706,0,0,0.333911407,0.560187355,0.693192943,0.671148791,0.691607729,2.251932179,3.835174699,5.392573986,8.528709312,5.20889424,3.585439352,5.424803198,1.9576039,1.35157902,0.253176893,0.962969691,0.714895049,1.013321324,5.421387441,7.660628441,4.182002365,5.45905875,3.909348747,3.437026465,6.060674489,5.686246283,6.533849586,7.470757223,5.877746708,9.917782999,7.485644375,4.031491814,5.098073156,5.69344696,3.414779136
Latvia,LVA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.215470329,5.545409208,7.266534082,5.182608479,4.620517512,4.07326111,2.074772108,1.675109059,2.689881453,4.098103652,4.762891664,7.907562979,8.737624766,4.000286686,-0.56803099,1.982719811,5.530675725,3.836644238,3.275255658,3.329756103,2.981480834,1.194366133,3.903672863,1.232361601,3.256608409,2.728023073,9.434034547,2.972015157
Lebanon,LBN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008148385,0.058498924,0.227233866,0.03475172,0.315902283,0.09317852,0.23502137,0.298665506,0.584358875,11.42467711,6.580224629,5.012211585,5.75581692,8.237549526,6.975529146,14.24105903,8.973516095,12.20384959,12.14443813,13.5978269,14.88051772,13.56965891,11.13279363,7.856939895,7.068471662,5.67636791,5.951755286,4.324691745,5.021740406,4.75677914,4.84140309,3.69413245,5.118945657,2.581497054,
Lesotho,LSO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,0,0,0.227607733,0.007502718,0.068933524,1.04135709,1.102263042,0.929694213,1.306754566,0.724798141,1.822056284,0.706967565,1.471938831,4.537980689,2.772837647,2.762981712,1.134413363,1.00716319,1.873178019,4.926617867,2.412869527,3.072969235,3.274096864,3.053478038,2.414317486,3.651813574,3.596348,3.659615585,3.795582949,3.683701392,1.631144221,1.351168667,4.495248376,0.623122768,5.247275393,0.425674169,2.371601576,2.286531241,2.130402427,3.869587031,8.751774452,3.717274299,1.828507925,1.598987393,1.512832068,1.354168228,-0.526751752,-0.349594546
Liberia,LBR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3798627,0.91611479,0.302049612,49.76203209,8.400416014,8.725196147,9.63866591,9.587593707,16.42735095,7.228700482,103.3373871,86.98944676,82.74715778,62.90685386,15.55874064,7.210237816,9.171903326,7.309485784,3.772684939,2.611211949,2.860542783,1.301795383,1.827188415
Libya,LBY,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.549786194,0.287273132,0.292422178,0.189669953,-0.253837664,-0.346441948,-0.400656814,-0.221217047,-0.469314079,-0.355987055,0.368425342,-0.38989121,0.707942488,0.544437835,1.077823452,2.192894541,3.434604878,6.892244937,4.741396535,2.254617588,2.366650373,0,1.539858597,0.931638471,0,0,0,0,0,0,0,,
Liechtenstein,LIE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.3339427,376.8012686,255.3079443,563.5484077,53.43481822,-7.295055397,1114.932386,728.8656597,319.0973241,664.5737674,587.8386157,460.2135183,540.3669459,18.06898306,140.2934441,1282.607229,972.6935386,602.3745261,-1303.108267,,,,
Lithuania,LTU,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.922285562,1.818069108,3.580400051,8.174483754,5.145451221,3.299608352,3.615150553,4.633945574,1.157502209,3.887042122,4.952742557,7.485467965,6.553211945,3.613767021,-0.963401426,2.969929796,4.320222499,1.577505051,1.652195756,0.736237941,2.502572121,2.735441064,2.897336059,2.418246759,6.26599401,7.909678875,4.4486023,0.966142134
Luxembourg,LUX,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.94166709,14.46410788,14.77161418,12.32940897,75.08605172,-57.53231408,12.09482571,50.03949031,69.60639434,14.33337071,4.724483853,35.73290347,29.1553937,75.63002399,28.25755415,-41.65099456,-117.3747328,234.2486952,13.3500221,29.35427176,-394.4716435
"Macao SAR, China",MAC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,0.022757157,0.719320812,,-0.027898669,0.003263484,-0.004597173,0.015292111,-0.02217569,0.014785239,0.284708873,-0.396795909,-0.063541304,0.05514,0.031080812,0.082765621,0.031785036,-0.263173682,0.14386796,-0.011661905,2.332341414,5.344241588,6.137300128,7.248689344,14.59716649,19.61037568,28.8206055,18.94044636,-1.911396508,12.85071979,4.761280701,8.255982656,7.324039466,4.415492767,1.079993402,4.125039657,3.376085025,3.134261571,11.81786977,-27.18040482,15.6685332,16.63735212
Madagascar,MDG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.899394156,0.090036943,0.89446059,0.665431652,0.714979938,0.200292249,0.063297117,-0.117334625,-0.137772235,-0.19001792,-0.015186997,-0.016809075,-0.001880887,0.079164281,0.219409498,-0.004733656,0.32290784,0.108002098,0.091238102,0.403579181,0.569459514,0.420351638,0.568843653,0.377944678,0.162627161,0.252994077,0.206045785,0.328537057,0.377908953,1.364810639,1.791923763,1.711171986,0.273965161,0.202025724,1.044689856,1.458008037,4.607492003,9.26011531,10.57793076,13.44854279,9.138671338,7.05979215,7.036805334,4.554645311,2.977511233,2.897277275,4.564608032,3.52797151,4.447927987,3.36279831,2.746571324,2.456494025,2.590308446
Malawi,MWI,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,0.526419559,0.062011379,0.349369491,0.143454689,1.552306887,0.0317977,-0.170093075,0.005259258,0.868443936,0.401433727,0.851269714,-0.894977692,-0.271112621,0.265481499,1.453173439,0.277476591,0.475894266,0.383630956,0.475121088,2.264603736,1.024708103,0.772615058,0.115974414,1.410890851,2.131196008,2.625670048,0.611208219,1.928144407,2.52370279,0.545293921,0.957814621,6.977522278,-0.101285426,5.61985139,6.795413857,3.121074775,1.462729731,1.008548773,0.779423469,0.50091585,0.375236612,0.368289009,1.432349374
Malaysia,MYS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,2.432620509,2.356047858,2.260403544,2.244580249,6.011025421,3.769208638,3.450240343,3.089053386,3.056538476,2.703343511,3.813685919,5.057886243,5.212544077,4.153653968,2.349466079,2.226668687,1.762717774,1.313436343,2.039622995,4.293330567,5.29807442,8.136329636,8.760474402,7.482839123,5.829614258,4.710245402,5.035342931,5.136241158,2.997750852,4.921466665,4.038428624,0.597029318,3.166124323,2.920942095,3.50787262,2.734387349,4.727164848,4.686845783,3.280819491,0.056692316,4.268646639,5.074460321,2.829057382,3.49431176,3.141229404,3.270944029,4.471309586,2.935820381,2.314587212,2.506977057,1.202754643,5.415570134,3.617930528
Maldives,MDV,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,-0.306144729,-0.066992014,-6.011102776,0.415011038,-0.127849741,0.951326983,3.805972797,3.611309021,0.712104837,2.32172289,2.604118592,2.659609705,2.316799037,2.140080109,2.455758288,1.812258378,2.068298726,2.244855089,2.132576087,2.091211587,3.573781889,2.360954642,2.755600741,3.020036087,4.314674446,4.554996749,4.051980514,7.088056795,7.979034443,6.735340115,8.363764319,15.26594077,7.898957476,10.95038922,9.016591457,7.215779381,10.35476187,9.505145286,10.65176479,16.78347285,11.87068808,12.23421961,11.69887948
Mali,MLI,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,-0.151814706,0.69870102,0.106442673,-0.027842365,0.314550191,0.274028759,0.290783325,-0.072487405,0.191798669,0.134485689,0.23912735,0.114082328,0.242652538,0.816723678,0.20784632,-0.452125282,-0.286482445,0.325054817,0.29165858,0.213642953,0.044242243,-0.77276655,0.144104544,0.836613059,4.117231216,0.978604388,2.757051327,0.327244503,0.900941162,2.037208497,6.025897047,-0.316548675,1.538330294,1.558288218,2.565530935,2.147824306,2.529738384,2.719050878,6.344938443,3.479525854,4.285271762,3.197567515,2.325365107,1.00393639,2.102483708,2.541532607,3.64934229,2.737385131,4.971522454,3.073803264,3.314147828,1.343338609
Malta,MLT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,4.626641562,4.363469173,1.509631839,1.49070029,2.828027313,3.340159043,2.67326153,2.952472488,2.713578384,1.615885557,2.130285666,3.140268276,1.690260259,2.102603663,2.381980658,1.697054709,1.524889308,1.107362041,2.020484671,2.438008822,1.178558952,3.274047587,2.802675463,2.08334545,5.058845978,11.33056493,8.728876803,3.680269716,8.167412609,16.05301462,18.2622554,10.19695556,-11.13527529,16.72916804,122.4815824,339.7879432,369.3448757,449.0827666,163.2244905,16.61465147,102.3149382,80.99523833,35.12659476,4.834198644,1.340794367,32.82432953,23.79182726,28.84965955,29.12205059,27.28298366,29.89290397,26.32280271,26.64331337
Marshall Islands,MHL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64067275,0.60167394,0.636869184,-0.876722261,0.869600465,2.382298617,1.314763456,4.662248607,3.901337143,9.725772403,-5.836302817,-2.553450596,11.88386019,17.5491995,4.886074084,-2.947386928,-1.52247327,2.743518833,4.444264528,2.226290316,1.26481688,0.193738454,0.994652892
Mauritania,MRT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.258560522,1.203925607,0.538719551,1.99700801,0.59052817,-17.44475177,0.20060587,0.516122685,0.355376296,6.642995121,2.585498066,1.125662375,1.350163788,0.117435254,0.793597612,0.691209995,0.378446603,0.124821841,0.136162492,0.239048417,0.447020779,0.106378582,0.348815248,0.871080748,0.106932672,0.334144059,-0.020427872,-0.160710686,0.00652659,0.761331719,2.25319075,4.392738149,3.789430169,4.970775932,17.10484024,27.65203618,3.944344679,3.206765131,6.583593525,-0.065160296,2.318905701,8.703354957,20.6013054,15.58900286,7.623617042,8.135849504,4.237311147,8.650079992,10.34167724,-11.19173438,11.23282992,11.60475278,11.73265841
Mauritius,MUS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,0.446428571,0.275633944,0.431447747,0.14397905,0.103483964,0.058771674,0.162046908,0.148867821,0.473537593,0.740161255,0.507614201,0.912393715,1.112157027,1.640920875,1.546653179,0.608270997,0.456357826,0.451452173,0.561766427,0.462655415,0.82907571,1.320107202,0.291878858,1.136199298,5.696396083,-0.59986436,0.662488345,1.076764886,0.211203427,0.643838021,1.518863773,4.18107452,3.78089342,2.811755101,4.297840283,3.762072039,5.047850101,2.386478274,3.484454824,1.80269794,3.00746194,3.500168999,3.125141632,3.076108946,1.969372251,2.204644386,1.946942633
Mexico,MEX,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.878679617,0.783163265,0.394657079,0.826700434,0.706605555,0.520921591,0.823002416,0.399333339,0.641180874,0.990099739,1.016650421,1.166802633,1.029779581,1.403625602,0.836993806,1.016179642,1.783643525,1.785247614,1.585255086,1.433584274,1.00821548,1.520727224,1.209666873,0.827862094,1.981961404,2.505879998,2.125519178,2.451009936,2.288368551,2.208484336,2.477192125,3.776078056,2.4868575,2.37188032,3.068210352,2.742201343,2.168507993,2.813923202,2.561447368,2.082977269,2.761357797,1.94422256,1.45258803,3.836526299,2.084139346,2.987720866,3.497380949,2.780994609,3.01334414,2.291304901,2.812325163,2.550554509,2.655925588
"Micronesia, Fed. Sts.",FSM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6.329822421,,,,,,,,
Moldova,MDA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.816929047,1.400489025,4.079621172,4.445118143,3.234587569,9.898873839,6.986009639,5.057713389,3.723041204,5.811989832,6.381463103,7.589806684,12.17902549,12.00051348,4.852710536,4.258792127,4.431476115,2.884326574,2.546985213,3.679852529,2.896254584,1.095402936,1.570744459,2.610601614,4.321572421,1.368283381,2.857898208,4.080689274
Monaco,MCO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.004833956,0,0,,,0.467419682,0.151789769,1.002080118,0.745287601,0.674854439,1.181524109,2.11696807,1.680836377,2.874953005,4.723122798,4.968462353,5.567339626,8.245484738,4.664502196,7.434995501,7.189689458,8.801887274,15.021615,13.60448462,23.52633655,43.91211276,34.75598261,16.37007552,2.762588336,0.811709461,-37.17265323,13.01602806,14.80887971,17.19893952,12.91307999,14.21773194,14.60530659
Montenegro,MNE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.46675154,21.45494086,37.27248349,18.30213265,12.24932942,15.12226374,9.997307475,10.81866301,17.26022897,5.179483701,11.54440306,8.8189254,7.534929224,11.13004948,11.83569694,14.00646434
Morocco,MAR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.505518206,0.530221594,0.256202185,0.087950524,-0.265781891,0.055871809,0.396637976,0.072345816,0.088842155,0.046741774,0.411515549,0.329327216,0.449507875,0.28381309,0.316966267,0.13324521,0.002821807,0.273716354,0.329354803,0.634848536,0.547127983,0.983294101,1.253209909,1.552546867,1.547360542,0.857714129,0.828037046,2.757090065,0.663931271,1.787417035,0.991581859,6.444129284,1.020357578,3.985619848,1.351186477,2.426354676,3.242834977,3.249993323,2.422135089,1.947827443,1.229982458,2.290468405,2.657587126,2.90386264,2.959254355,2.946111084,1.930005403,2.260921961,2.783379368,1.334797896,1.169073346,1.596519388,1.663587993
Mozambique,MOZ,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.583679325,0.903992266,1.109892581,1.183188646,1.469797535,1.798942212,1.32138783,4.231579903,6.072977854,2.348801107,4.520858872,5.835427415,5.114255747,5.990906666,1.380320099,2.640862182,3.854146455,4.964260754,7.584054036,11.02755614,25.06236368,33.7671028,38.94286534,27.80471004,23.86549004,25.91877246,17.48311193,11.17414333,21.78419131,22.39443651,32.752212,13.79388235
Myanmar,MMR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,0.008511386,0.042282462,0.004168087,0.08322523,0.311938277,0,0.00686829,0,0,0.036600924,0,0,-0.030400117,0.05981305,0,0.008844672,-0.098563275,0,0.387724415,7.618431129,11.50125773,7.114036889,3.309312989,2.844867821,5.240877894,5.069555,8.199078388,4.868068215,2.982385898,2.86117768,3.215657535,2.220705026,2.377757667,2.000162896,1.959663965,1.901821283,3.517516697,2.71127181,2.92355416,1.818972023,4.201276512,2.225400685,3.740856078,3.323363902,6.842044228,5.185536841,7.273129809,2.605811662,2.311898621,2.412723475,3.1188028,1.989127934
Namibia,NAM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,1.017262775,0.497499092,-0.007391085,-0.060518744,-0.018933897,1.059788276,4.019189588,3.447484581,1.699917507,2.672245251,3.846044782,3.226087551,2.189487342,2.484628469,1.320983854,5.006097421,10.66347993,4.405144144,1.321662199,3.382574418,5.378457918,7.625776144,7.570339295,8.718353721,9.274735945,2.515253267,6.416813223,7.98613045,6.452327658,3.583166912,7.40068056,3.345704373,2.175057338,1.712998115,-1.407106309,-1.418899553,5.549498077,7.216547187
Nauru,NRU,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,0.002929406,-0.001028699,0.020526234,,-0.002753325,0,0.025558508,0.016205267,0.015416899,-0.010107299,-0.001252388,-0.024518069,0.036804482,0.024809975,0.041041366,0.047003039,0.019500949,0.01191413,0.163746417,0.056611336,0,0,0,0,0.42374943,0.468752021,0.247611787,0.086439766,-0.008824253,0.347091875,-0.098374869,0.233443621,-0.005737557,0.030156295,-0.073509433,0.055606415,0.007932157,0.297715389,0.548294666,0.435814934,0.423691514,0.334712329,0.133746237,0.213029527,0.432212944,0.677439886,0.206157202,0.54280198,0.378739092,0.531690906,0.160320047
Netherlands,NLD,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.657543251,1.688902087,1.379274252,1.557602004,1.264410012,1.229309942,0.53229377,0.476548411,0.694307415,0.954617272,1.167488321,1.096089776,0.774546109,0.88500232,1.193041827,1.045999345,1.557819203,1.236108046,1.825567452,3.313237576,3.353636969,1.717195068,1.704449129,1.804638948,1.879701016,2.698679061,3.68584505,2.647078659,8.588628467,9.207458317,15.1168517,12.04830861,5.37815702,3.526544991,21.2522663,30.62513785,51.16197519,86.47914868,20.54168218,10.99819249,13.66012366,36.68196148,28.56863336,37.47008228,13.18443374,43.48723168,30.74908592,27.26955737,-36.14034743,-2.001800722,-22.28911061,-12.76903312,-1.139940586
New Caledonia,NCL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.187886291,3.124605564,1.578998653,2.360932009,0.466160371,-0.108016657,10.73322444,4.733082249,19.25940822,13.58267488,15.3677037,16.98450176,27.77495068,21.34499472,16.52120344,13.77737997,9.282076198,5.326581833,3.4891,7.635148515,6.047070707,7.880905512,7.23562594
New Zealand,NZL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,1.390444931,1.32419375,1.62197647,1.804822671,1.074251123,2.040745459,0.999040235,1.477238759,1.69087786,1.437268555,0.724730746,1.136575662,1.000401244,0.536388549,0.913162317,1.272381374,0.587546174,0.345138194,0.987184304,3.703172576,3.956844135,2.61273592,4.728580077,4.730440856,4.458729265,5.586784108,2.901933605,3.247136192,1.602157748,-2.865294556,0.481362353,4.275332532,-3.811793238,2.232630391,1.662015177,2.611329337,3.160244448,1.946923958,-0.043160566,0.195407936,0.819062219,2.183166076,-0.036415684,1.615174167,-0.041205748,1.063402299,1.157087153,1.18765784,1.368307909,1.945299844,1.776514828,3.155194868
Nicaragua,NIC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003476247,0.27634889,0.066372417,2.82105613,0.836680054,2.208995767,1.208847067,2.147099242,2.785287802,4.633285382,4.707387717,6.946449705,5.217991628,2.821639385,3.902980206,3.782089333,4.313640892,3.814074225,4.240459079,5.141872757,7.382650491,5.228506825,5.593347535,9.579183025,7.365186624,8.787220394,9.063641897,7.580338939,7.444621856,7.510559117,6.430594171,3.960932764,5.88807728,8.625125942,8.255706666
Niger,NER,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.418515224,-0.764158138,0.121166484,0.10566523,0.673290277,2.150853444,0.928972679,0.99500447,2.40411996,2.218240186,1.958113253,-0.281573138,1.398491726,0.06738466,0.098981987,-0.651267015,-0.651652987,0.286842507,0.094522964,-0.071767582,1.161884824,0.342091125,1.665275777,-1.118922538,0.210312272,0.097014899,0.358757877,0.827804537,-0.066754005,0.063254589,0.70334292,0.922420854,0.281340736,0.545924467,0.649159743,1.135067543,0.84749753,1.728586414,3.879031437,8.620890602,10.14668992,12.16450614,8.923679134,7.035165632,7.575911814,5.467617641,2.897744783,3.028230247,3.630373995,5.563788728,2.623955453,3.98812628,3.785207077
Nigeria,NGA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.633974558,3.114867861,2.484843267,2.459956251,1.034345032,1.692361519,0.933655816,1.222448337,0.577458572,0.655098278,-1.150855803,0.329731934,0.301613208,0.375338495,0.257421832,0.65845266,0.352544297,1.159069795,0.762696402,4.282087862,1.08795099,1.196726454,1.722383016,2.371903471,2.436852347,0.238321527,0.26881827,0.233794419,0.137154047,1.699068935,1.64832099,1.618615558,1.971584135,1.91462057,1.380373875,2.836294054,2.035752673,2.16919537,2.413739183,2.900248732,1.642073692,2.133117702,1.523782338,1.069539365,0.817478468,0.621501637,0.853395743,0.642182922,0.183821496,0.485777628,0.551893509,0.75156918,-0.039522367
North Macedonia,MKD,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.674231423,0.201612847,0.241489631,0.402250344,4.013983716,2.363735288,5.765047069,12.65813418,2.841788892,2.406684493,5.439897291,2.322077379,6.229856424,8.798285622,6.172714486,2.760450822,3.204382098,4.839817023,3.467441639,3.720367754,0.535807905,2.947027792,5.147554898,3.36726558,5.114948679,4.358924934,0.062229382,4.973837853,6.417484106
Northern Mariana Islands,MNP,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.499448924,0.644581086,0.697060387,0.92747691,1.274603635,0.66816294,1.033299414,1.850958,1.052845297,0.755391158,0.092825218,1.050379872,0.718349985,0.539366688,-0.285861781,-0.648495094,1.294545365,0.201684913,0.275672098,1.471528334,0.83644015,-0.29020152,-0.510642626,0.822301012,2.15241526,1.573882182,2.34068795,2.797907546,3.660675301,3.585405019,4.859558007,1.830938875,1.53727647,1.821990048,1.854156062,3.244985456,3.423869907,6.160811204,4.426208377,2.225847469,5.018943988,2.053676358,5.440562169,-0.260184321,0.646203788,1.873994233,-5.032549751,1.468742781,-1.287964042,3.995134026,-1.115965034,2.816834529,0.805146589
Oman,OMN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.178215674,-0.089697842,0.466087947,0.307755783,-3.711521559,5.067661582,3.177654651,1.753274007,3.148441304,3.148507182,1.645612511,0.861484433,2.410515742,1.948976317,1.791982705,1.611736497,1.915859805,0.446161032,1.094743371,1.198801199,1.217476463,1.192441754,0.837527935,1.136647514,0.591870835,0.335399748,0.396654915,0.407262496,0.728732021,0.257159152,0.42035217,0.026740491,0.542293068,0.115410128,0.448451799,4.949365936,4.288769017,7.91752309,4.8466688,3.070626154,1.911964786,2.102188752,1.561202903,1.792864469,1.387657535,-2.760017578,3.015197148,3.695471769,7.054342883,4.812253023,3.805782648,4.557677434,3.240371123
Pakistan,PAK,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.229369018,0.009375677,0.180562618,-0.062662241,0.044947901,0.222605974,0.062427701,0.100642225,0.181192853,0.295880697,0.269010726,0.384634937,0.207749628,0.102666736,0.178192349,0.421864139,0.331452709,0.387921173,0.484736839,0.5242572,0.612997662,0.566383737,0.688313624,0.672760012,0.805118941,1.19175194,1.456054495,1.14722858,0.813610046,0.844795007,0.309595026,0.389106586,0.8435173,0.475207712,0.845585702,1.515750831,2.639750062,3.035719338,2.689366561,1.248013055,1.027911081,0.575055146,0.343453049,0.515353849,0.695308117,0.557734356,0.821349998,0.73583705,0.487745751,0.69614648,0.68469529,0.616039439,0.35735506
Palau,PLW,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.172044772,-0.912545958,1.164945102,2.983638558,4.143830962,2.085552002,17.30057201,2.203765625,2.391347309,1.488283561,1.444122186,4.228368553,10.18801811,8.159071224,16.493627,12.33097118,21.36071069,15.58228291,17.53791447,19.22861577,16.45262358,13.97534502,
Panama,PAN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,0.398062727,-0.077052083,1.344292248,5.46803805,5.805735902,6.353808443,1.340365831,0.359026528,1.028813331,1.855002583,-6.560075521,-7.801404334,0.87015735,2.10601018,1.762625014,1.871346437,2.01535188,4.287107058,2.938223041,4.339195181,12.28963978,11.36194156,8.60245923,6.727830486,4.853618218,1.901601489,7.67198366,8.511739897,6.744677127,16.22949045,10.44328348,9.500757608,4.003077727,8.658543132,12.67246605,8.364890167,8.331158621,9.984495627,9.464096222,9.063310147,6.562516529,7.446895445,6.051605478,-4.338159062,2.612264109,3.450518274
Papua New Guinea,PNG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,20.08308292,6.616507363,10.00044335,8.613792129,4.95359987,-0.164381105,1.377797093,1.20690439,1.997401637,1.92708649,2.966587315,3.449670112,3.625931067,5.419511369,4.532029606,3.439430324,3.429183727,2.963844188,4.198203464,5.735015023,4.826912275,3.184183118,2.429035753,1.247401061,1.085149666,9.805073867,2.130473335,0.573526453,2.887983827,8.571201779,2.740303139,2.050724509,0.672123736,4.767668112,0.828665064,0.821562763,1.538594752,1.368617084,0.410070468,3.614960513,0.249749809,0.202496659,0.135226482,0.126069328,0.126824295,0.138228028,-0.188417025,-0.788236306,1.271855264,1.355788643,0.473794552,-0.041023073,1.033789391
